season,driver_id,race_pace_norm,avg_gap_pct,races,tyre_management_norm,avg_deg_advantage,stint_comparisons,quali_h2h_norm,median_gap_pct,win_rate,quali_sessions,launch_norm,avg_lap1_gain,starts,driver
2024,gasly,44.356650448691724,1.9642993596206035,20.0,44.94429677311554,-0.011274808996795687,33,49.97672093410258,0.004470522492328044,0.4782608695652174,23.0,54.89227735882211,0.5652173913043478,23.0,Pierre Gasly
2024,hamilton,59.09216200296943,0.81260979808638,20.0,52.1858761017509,0.0060347453465205,35,41.940500042573,0.22451176936094663,0.20833333333333334,24.0,58.85321883881905,0.8333333333333334,24.0,Lewis Hamilton
2024,hulkenberg,47.596058100415775,1.711115616097181,20.0,41.041623034688946,-0.020603373953945462,36,57.99413869282471,-0.23122818276336,0.7083333333333334,24.0,46.54218450909883,0.0,23.0,Nico Hülkenberg
2024,kevin_magnussen,43.50674059994147,2.0307261204049376,19.0,59.07276435546994,0.02249648125718132,34,40.66639826607899,0.2848522648469576,0.22727272727272727,22.0,66.23983943665118,1.3333333333333333,21.0,Kevin Magnussen
2024,lawson,41.58371481188122,2.1810248540805377,5.0,63.473762572394286,0.03301619171584519,8,45.50663933841514,0.06029922603265625,0.16666666666666666,6.0,76.08866690042736,2.0,6.0,Liam Lawson
2024,leclerc,64.00430983618821,0.4286889980929304,21.0,43.42324327941514,-0.014910584690667633,40,52.27241194211047,-0.029679162125412217,0.625,24.0,55.159908539902986,0.5833333333333334,24.0,Charles Leclerc
2024,max_verstappen,66.20889472178452,0.2563843318514436,20.0,47.5493664212037,-0.0050479084002095055,35,67.21909855894195,-0.5084978164972609,0.9583333333333334,24.0,51.46659824098692,0.3333333333333333,24.0,Max Verstappen
2024,norris,65.4830630276036,0.31311346422935527,21.0,50.712661089405735,0.0025133180226851546,39,56.689270557629094,-0.1258891427282971,0.8333333333333334,24.0,39.1555639112667,-0.5,24.0,Lando Norris
2024,ocon,40.94569818384164,2.2308905874751233,18.0,54.2205127773417,0.010898139435953205,31,52.38844185058231,-0.06726063600873133,0.5454545454545454,22.0,51.712818927581324,0.35,20.0,Esteban Ocon
2024,perez,59.313942830135474,0.7952759808887404,19.0,51.773025609508224,0.0050479084002095055,35,33.32281369627107,0.511102668655139,0.041666666666666664,24.0,47.21369547253811,0.045454545454545456,22.0,Sergio Pérez
2024,piastri,60.463001765442435,0.7054684993835272,21.0,48.60973094130619,-0.0025133180226851546,39,43.91193996318264,0.12604911140140507,0.16666666666666666,24.0,39.77111562775271,-0.4583333333333333,24.0,Oscar Piastri
2024,ricciardo,42.0545617838093,2.1442246696653493,15.0,76.13080142002227,0.0632703243871732,24,44.16658654796341,0.18426859718316813,0.3333333333333333,18.0,34.375985877375314,-0.8235294117647058,17.0,Daniel Ricciardo
2024,russell,60.111697898072386,0.7329255031995388,21.0,47.13651592896103,-0.0060347453465205,35,58.65223871640462,-0.22400250766238528,0.7916666666666666,24.0,47.77328794207085,0.08333333333333333,24.0,George Russell
2024,sainz,63.55524681719458,0.4637866049551686,20.0,55.70387374998548,0.014443818658881832,39,49.00978012838457,0.008484552811038881,0.391304347826087,23.0,42.68829550153424,-0.2608695652173913,23.0,Carlos Sainz
2024,sargeant,37.81142658471525,2.475857168406557,12.0,37.92835084188435,-0.028045031603650634,18,36.09921037189254,0.3794514265706983,0.0,12.0,45.48695299512281,-0.07142857142857142,14.0,Logan Sargeant
2024,stroll,46.037776737170624,1.8329068666670856,19.0,46.657670762330085,-0.0071793294293126505,37,39.85420696938286,0.3277098537799783,0.25,24.0,43.972925170722434,-0.17391304347826086,23.0,Lance Stroll
2024,tsunoda,42.47824585286176,2.111110616046056,19.0,26.35585032259666,-0.05570679121934119,32,55.88101302937199,-0.14410344169953349,0.7083333333333334,24.0,44.61524000531654,-0.13043478260869565,23.0,Yuki Tsunoda
2024,zhou,38.13483583167985,2.4505803361458782,19.0,55.3273397285331,0.013543789009180317,35,33.84041982393763,0.5263617699733603,0.13043478260869565,23.0,53.928805106930966,0.5,24.0,Guanyu Zhou
2025,albon,47.85186550576732,1.5551052145682587,20.0,58.17699306147625,0.03669491577424029,35,47.60765722174725,0.09656457329818569,0.391304347826087,23.0,57.42026627244886,0.5416666666666666,24.0,Alexander Albon
2025,alonso,45.313641600568644,1.725037773903996,20.0,53.95029025184781,0.01858656259764168,32,63.02350713602086,-0.36273577825585157,1.0,23.0,52.92198157249093,0.3333333333333333,24.0,Fernando Alonso
2025,antonelli,53.74491040722902,1.160569413240905,20.0,51.48021235391816,0.008004071950906933,38,39.07395776858307,0.38589723691262456,0.125,24.0,47.60227097080154,0.08695652173913043,23.0,Andrea Kimi Antonelli
2025,bearman,43.8254641514235,1.824670356420064,21.0,49.56192532697183,-0.00021439538464845099,34,55.58554905847232,-0.1984297203921459,0.5909090909090909,22.0,69.1158064923395,1.0833333333333333,24.0,Oliver Bearman
2025,bortoleto,39.21452492772249,2.133369956018122,19.0,21.952009653494983,-0.11850284070720371,30,52.53882501720368,-0.08226798469552765,0.5217391304347826,23.0,38.21454637958498,-0.34782608695652173,23.0,Gabriel Bortoleto
2025,colapinto,37.041479504377904,2.2788540362781147,16.0,59.17565737917205,0.040973467398098644,28,40.669896455978275,0.38291717782471535,0.2777777777777778,18.0,50.80514171368719,0.23529411764705882,17.0,Franco Colapinto
2025,doohan,,,,57.45742845769882,0.033612103812893424,6,36.942202419883,0.5118935102779165,0.16666666666666666,6.0,,,,Jack Doohan
2025,gasly,42.04604923002247,1.9438011120222611,19.0,40.35149495670382,-0.0396744032360036,34,61.02458020254227,-0.388121886714321,0.75,24.0,52.296133266409825,0.30434782608695654,23.0,Pierre Gasly
2025,hadjar,48.26409124238451,1.527506950166153,21.0,45.91910668076412,-0.015821228790006053,34,56.39796998336921,-0.16496681024890103,0.7391304347826086,23.0,36.337001461341664,-0.43478260869565216,23.0,Isack Hadjar
2025,hamilton,54.91085813322594,1.0825099163129412,21.0,49.917958722200524,0.001310949252494713,38,42.75648387083051,0.24535972648670468,0.20833333333333334,24.0,56.520609332457276,0.5,24.0,Lewis Hamilton
2025,hulkenberg,40.8350572644697,2.024876293616727,19.0,77.27192581388562,0.11850284070720371,30,48.76971850030963,0.08233572063358618,0.4782608695652174,23.0,58.86754048026142,0.6086956521739131,23.0,Nico Hülkenberg
2025,lawson,42.661142508045664,1.902620988097572,20.0,53.80739411055036,0.017974356367221882,34,41.93464151848347,0.29045584648139666,0.21739130434782608,23.0,47.60227097080154,0.08695652173913043,23.0,Liam Lawson
2025,leclerc,63.13993065835842,0.5315784747285146,20.0,49.30597674518007,-0.001310949252494713,38,58.54106296320079,-0.2447487601427767,0.7916666666666666,24.0,45.72472605255823,0.0,24.0,Charles Leclerc
2025,max_verstappen,66.60178061990618,0.29980970807351515,20.0,47.02339687733795,-0.011090146953956118,34,70.98731400022903,-0.7561436672967936,1.0,23.0,49.47981588904486,0.17391304347826086,23.0,Max Verstappen
2025,norris,68.28924665208547,0.18683487513894623,21.0,50.069311765058266,0.001959387166837172,40,52.220796600861455,-0.035974288197687665,0.5833333333333334,24.0,40.3267844126087,-0.25,24.0,Lando Norris
2025,ocon,43.80383989411577,1.826118087402548,21.0,49.66201014040876,0.00021439538464845099,34,45.71625258449437,0.1988305014025915,0.4090909090909091,22.0,65.51717873237315,0.9166666666666666,24.0,Esteban Ocon
2025,piastri,68.30582665946606,0.1857248536462719,20.0,49.154623702322326,-0.001959387166837172,40,49.08885590502821,0.03598724069064918,0.4166666666666667,24.0,41.969636216071606,-0.17391304347826086,23.0,Oscar Piastri
2025,russell,58.12828872183807,0.8671048792363758,21.0,47.74372311346243,-0.008004071950906933,38,62.20584860358076,-0.38440990104179895,0.875,24.0,30.430558072701245,-0.7083333333333334,24.0,George Russell
2025,sainz,48.4191855382721,1.5171234806130642,19.0,41.04694240590434,-0.03669491577424029,35,53.70037168963848,-0.09647141608688514,0.6086956521739131,23.0,50.63194572523962,0.22727272727272727,22.0,Carlos Sainz
2025,stroll,41.918314145171486,1.9523528989001788,19.0,45.27364521553278,-0.01858656259764168,32,38.25967524904376,0.364056340857144,0.0,23.0,63.39071687421122,0.8181818181818182,22.0,Lance Stroll
2025,tsunoda,45.68450263554935,1.7002088513242763,20.0,51.69797326610875,0.008937019376740287,34,32.95483325049959,0.6477009408414558,0.043478260869565216,23.0,44.825069112566645,-0.041666666666666664,24.0,Yuki Tsunoda
2026,albon,43.21362944570933,3.403830027922816,8.0,42.572533495346065,-0.025193854269146703,13,32.25091006740664,0.4220257234726743,0.1111111111111111,9.0,49.64587160364116,0.375,8.0,Alexander Albon
2026,alonso,32.95667207946421,4.942985045565411,9.0,49.53081658965061,-0.0015914630457689808,11,62.50001289284137,-0.2948773138183425,0.7777777777777778,9.0,63.07632317301151,2.6666666666666665,9.0,Fernando Alonso
2026,antonelli,65.01866441460186,0.13177499406930643,9.0,58.09307160102443,0.02745157670899239,17,59.83518673641734,-0.2875511559577215,0.6,10.0,38.331733614898866,-1.5555555555555556,9.0,Andrea Kimi Antonelli
2026,arvid_lindblad,49.41287762097336,2.473573267183024,8.0,48.4251976144376,-0.005341705920814808,14,47.19233351967659,0.04896376363716648,0.4,10.0,58.43671263086539,1.875,8.0,Arvid Lindblad
2026,bearman,46.61756776037565,2.8930363734608875,9.0,57.232684672184945,0.024533157233565826,16,62.852622563263395,-0.29645700010592635,0.8,10.0,40.93642725259493,-1.1111111111111112,9.0,Oliver Bearman
2026,bortoleto,49.04634095781748,2.528575615745274,8.0,22.35876510595917,-0.09375865152718904,13,47.830633418198325,0.07413624164320232,0.5,10.0,38.657320319610875,-1.5,8.0,Gabriel Bortoleto
2026,bottas,31.733589243139654,5.126520378442653,8.0,45.26043030701153,-0.016076548856705914,12,44.84421045435034,0.12888408244580152,0.4,10.0,53.30872203165126,1.0,9.0,Valtteri Bottas
2026,colapinto,48.89799825461495,2.55083586386878,9.0,47.74602130928832,-0.0076454616959862045,15,37.02097527473224,0.34825684432260307,0.3,10.0,54.61106885049929,1.2222222222222223,9.0,Franco Colapinto
2026,gasly,51.711148636822855,2.1286956158837604,8.0,52.25397869071168,0.0076454616959862045,15,62.960841062079545,-0.34703785180104085,0.7,10.0,54.61106885049929,1.2222222222222223,9.0,Pierre Gasly
2026,hadjar,56.43039554650504,1.4205272672040843,7.0,57.42560829311011,0.025187551243639,12,42.42195228069358,0.12795423754328183,0.2222222222222222,9.0,37.68056020547485,-1.6666666666666667,9.0,Isack Hadjar
2026,hamilton,62.17401268068536,0.5586423225922991,9.0,44.752837006606846,-0.017798297669760536,19,43.28484544322176,0.13506082055626534,0.3,10.0,54.61106885049929,1.2222222222222223,9.0,Lewis Hamilton
2026,hulkenberg,48.20062355428093,2.655483639117264,7.0,77.64123489404084,0.09375865152718904,13,52.1762776932826,-0.0737713706204679,0.5,10.0,29.866479292386643,-3.0,8.0,Nico Hülkenberg
2026,lawson,50.397416335566255,2.325833772075442,8.0,51.5748023855624,0.005341705920814808,14,52.82435209241583,-0.04893157586114971,0.6,10.0,53.30872203165126,1.0,9.0,Liam Lawson
2026,leclerc,62.04304190776402,0.5782957456405224,9.0,55.247162993393154,0.017798297669760536,19,56.726810741255505,-0.13485745203407618,0.7,10.0,56.56458907877134,1.5555555555555556,9.0,Charles Leclerc
2026,max_verstappen,60.51221585049042,0.8080109060978224,8.0,42.57439170688989,-0.025187551243639,12,57.59087487199895,-0.12779072389687007,0.7777777777777778,9.0,43.785310918825004,-0.625,8.0,Max Verstappen
2026,norris,58.93052300538824,1.0453591168762044,8.0,49.73754065610313,-0.0008902581327792508,12,52.635076013915125,-0.042489407322371386,0.6,10.0,49.64587160364116,0.375,8.0,Lando Norris
2026,ocon,46.062764646329384,2.9762899121368167,9.0,42.767315327815055,-0.024533157233565826,16,37.13773535317427,0.29738527287054284,0.2,10.0,63.07632317301151,2.6666666666666665,9.0,Esteban Ocon
2026,perez,38.13058670683573,4.166589436690169,8.0,54.73956969298847,0.016076548856705914,12,55.16853749632017,-0.12871787309278737,0.6,10.0,59.16928271646741,2.0,9.0,Sergio Pérez
2026,piastri,57.84229606060026,1.2086580273227288,7.0,50.26245934389687,0.0008902581327792508,12,47.38177796068179,0.042515864740710896,0.4,10.0,34.88981702222906,-2.142857142857143,7.0,Oscar Piastri
2026,russell,61.41607524817738,0.672378117784637,9.0,41.90692839897557,-0.02745157670899239,17,40.157426304324396,0.2884026736936107,0.4,10.0,43.541120890291,-0.6666666666666666,9.0,George Russell
2026,sainz,46.54316887554142,2.904200641070741,9.0,57.427466504653935,0.025193854269146703,13,67.7146122741934,-0.42025215129077864,0.8888888888888888,9.0,63.72749658243553,2.7777777777777777,9.0,Carlos Sainz
2026,stroll,32.70839116831623,4.980241982153243,7.0,50.46918341034938,0.0015914630457689808,11,37.49199548555679,0.29574941173931,0.2222222222222222,9.0,58.51810930704339,1.8888888888888888,9.0,Lance Stroll
